revenu_mensuel,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,age_rh,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,tranche_distance_domicile_travail
7.804251383528112,Consulting,Consultant,1,3,3,0,35-44,4,2,1,1,2,3,3,Non,19 %,0,0,3,3,Transformation Digitale,Occasionnel,1,2,0-4 km
9.132486932771318,Commercial,Cadre Commercial,3,9,4,2,25-34,3,3,3,2,2,3,3,Non,12 %,0,1,3,4,Entrepreunariat,Occasionnel,1,3,20-29 km
7.637716432664798,Consulting,Consultant,1,1,1,0,35-44,1,3,1,1,4,3,3,Oui,12 %,1,1,2,3,Infra & Cloud,Occasionnel,0,0,0-4 km
9.227197489042606,Consulting,Tech Lead,0,34,33,7,45-59,3,2,3,4,2,3,3,Non,16 %,1,1,4,5,Entrepreunariat,Occasionnel,1,9,0-4 km
8.487970332739334,Consulting,Tech Lead,4,7,5,2,35-44,3,3,2,2,1,3,3,Non,11 %,1,2,2,3,Transformation Digitale,Occasionnel,1,4,0-4 km
8.31581113188354,Consulting,Assistant de Direction,4,9,6,5,25-34,4,3,2,1,2,2,3,Non,14 %,0,1,3,4,Entrepreunariat,Aucun,1,2,0-4 km
7.769800996003896,Consulting,Assistant de Direction,8,10,8,2,45-59,3,3,1,1,4,2,3,Non,12 %,0,1,3,4,Autre,Occasionnel,7,6,15-19 km
7.997326822998097,Consulting,Assistant de Direction,1,1,1,0,25-34,1,3,1,4,3,1,3,Non,13 %,0,0,4,4,Transformation Digitale,Occasionnel,0,0,5-9 km
9.882621359854744,Commercial,Senior Manager,1,36,36,6,45-59,3,2,5,4,3,3,4,Non,21 %,0,1,3,5,Marketing,Occasionnel,2,13,20-29 km
8.609772372709331,Consulting,Assistant de Direction,9,9,2,2,25-34,2,3,2,4,2,2,3,Non,17 %,0,1,3,4,Infra & Cloud,Occasionnel,2,1,0-4 km
7.631431664576906,Consulting,Assistant de Direction,1,1,1,0,25-34,1,3,1,4,1,3,4,Non,21 %,0,0,5,3,Infra & Cloud,Occasionnel,0,0,0-4 km
9.202812105555392,Commercial,Cadre Commercial,0,10,9,8,35-44,3,3,2,2,4,3,3,Non,11 %,0,1,3,3,Infra & Cloud,Occasionnel,7,7,10-14 km
8.342601680684194,Commercial,Cadre Commercial,2,8,3,2,35-44,2,3,2,2,2,4,3,Non,12 %,0,0,5,3,Infra & Cloud,Occasionnel,1,2,15-19 km
8.827028068509152,Commercial,Cadre Commercial,6,15,1,0,35-44,2,3,2,3,1,3,3,Non,13 %,0,0,5,4,Infra & Cloud,Occasionnel,0,0,0-4 km
8.460411177317253,Consulting,Consultant,1,10,10,9,25-34,2,3,1,1,4,3,3,Oui,18 %,0,0,3,1,Transformation Digitale,Occasionnel,1,5,0-4 km
8.723068501163928,Consulting,Manager,3,10,5,2,35-44,1,3,2,3,3,3,3,Oui,16 %,0,0,4,4,Transformation Digitale,Occasionnel,0,4,10-14 km
9.016512874996026,Commercial,Cadre Commercial,2,11,7,6,35-44,4,4,3,3,1,3,3,Non,11 %,0,1,3,3,Transformation Digitale,Occasionnel,7,6,5-9 km
9.088624613292087,Consulting,Manager,1,6,6,4,25-34,1,3,2,4,4,4,3,Non,19 %,0,1,0,1,Infra & Cloud,Frequent,1,3,0-4 km
9.869517032964975,Commercial,Senior Manager,4,27,1,0,45-59,3,3,5,3,3,3,3,Oui,16 %,0,1,2,3,Marketing,Occasionnel,0,0,5-9 km
7.637234388789473,Consulting,Assistant de Direction,2,4,2,2,18-24,4,4,1,3,4,3,3,Non,16 %,0,1,2,3,Entrepreunariat,Occasionnel,2,2,10-14 km
8.623892810075294,Consulting,Consultant,3,9,3,2,35-44,1,4,2,1,4,3,3,Oui,13 %,0,1,3,4,Infra & Cloud,Frequent,0,2,5-9 km
9.883998875952265,Consulting,Senior Manager,8,24,1,0,35-44,4,2,5,4,4,3,4,Non,22 %,0,0,2,2,Autre,Occasionnel,0,1,5-9 km
8.133880887949207,Consulting,Consultant,1,10,10,9,35-44,2,4,2,3,4,2,3,Non,17 %,0,2,3,3,Infra & Cloud,Occasionnel,6,8,20-29 km
8.529911963824013,Consulting,Manager,1,8,8,2,25-34,4,2,2,3,2,2,3,Non,14 %,0,1,3,4,Entrepreunariat,Frequent,7,7,10-14 km
8.442469645220301,Commercial,Cadre Commercial,1,5,5,4,35-44,4,3,2,1,3,3,3,Non,15 %,0,1,2,2,Infra & Cloud,Occasionnel,1,2,10-14 km
8.492285555710053,Consulting,Consultant,5,8,6,4,35-44,4,4,1,2,3,3,3,Non,12 %,0,1,0,3,Entrepreunariat,Occasionnel,0,2,20-29 km
7.897668150726906,Consulting,Consultant,1,1,1,0,35-44,3,2,1,4,4,2,3,Non,18 %,0,1,5,2,Infra & Cloud,Occasionnel,0,1,5-9 km
9.773834344309257,Commercial,Senior Manager,1,27,26,0,45-59,4,4,4,1,2,1,3,Non,15 %,0,0,5,4,Infra & Cloud,Occasionnel,0,12,0-4 km
7.786967002614872,Consulting,Consultant,1,1,1,1,25-34,3,3,1,2,3,3,3,Oui,17 %,1,3,3,3,Transformation Digitale,Occasionnel,0,0,20-29 km
7.942717540573791,Consulting,Assistant de Direction,1,4,4,2,18-24,2,2,1,3,2,2,3,Oui,14 %,0,0,2,2,Autre,Aucun,1,3,20-29 km
9.327767788852148,Consulting,Manager,2,32,30,8,45-59,2,3,4,3,3,3,3,Oui,15 %,0,1,3,5,Transformation Digitale,Frequent,12,13,20-29 km
8.105609402299896,Consulting,Assistant de Direction,3,6,3,2,25-34,2,4,1,4,4,3,3,Non,17 %,0,2,3,4,Autre,Occasionnel,0,2,5-9 km
9.854822380554847,Consulting,Directeur Technique,0,23,22,7,35-44,2,3,5,4,4,2,3,Oui,14 %,0,1,4,3,Transformation Digitale,Occasionnel,1,10,5-9 km
7.669495251007694,Consulting,Assistant de Direction,1,6,6,4,25-34,2,2,1,2,2,2,3,Non,12 %,0,1,3,3,Transformation Digitale,Occasionnel,1,1,5-9 km
8.660427359502146,Consulting,Consultant,1,10,10,7,45-59,3,1,2,1,1,3,3,Oui,14 %,0,0,3,5,Transformation Digitale,Occasionnel,1,4,5-9 km
8.386172928977834,Commercial,Cadre Commercial,1,10,10,7,45-59,1,2,2,1,1,3,3,Non,15 %,0,1,2,3,Marketing,Aucun,4,5,20-29 km
8.581669210600602,Commercial,Cadre Commercial,7,10,5,2,25-34,4,3,2,1,4,3,3,Non,13 %,0,0,3,4,Autre,Frequent,0,3,0-4 km
8.447628728030327,Consulting,Tech Lead,9,7,3,2,35-44,3,3,2,3,2,3,3,Oui,12 %,0,2,2,4,Infra & Cloud,Occasionnel,1,1,10-14 km
8.460622839927844,Consulting,Tech Lead,1,9,9,7,25-34,3,4,2,4,1,3,3,Non,13 %,0,1,3,4,Infra & Cloud,Frequent,7,2,10-14 km
8.074649075066652,Consulting,Consultant,1,10,9,6,45-59,3,3,1,1,4,2,3,Non,14 %,0,1,3,4,Infra & Cloud,Occasionnel,1,4,20-29 km
8.59007183682881,Consulting,Tech Lead,2,10,7,7,35-44,2,3,2,1,4,3,3,Non,13 %,0,3,3,5,Transformation Digitale,Occasionnel,7,7,10-14 km
8.310660905907225,Consulting,Consultant,1,7,7,7,25-34,4,2,1,1,1,3,3,Non,11 %,0,2,3,3,Autre,Occasionnel,0,7,15-19 km
8.558143177745192,Consulting,Assistant de Direction,1,16,16,15,35-44,2,4,2,1,4,3,3,Non,11 %,0,0,2,5,Infra & Cloud,Occasionnel,1,10,15-19 km
8.492490578775866,Consulting,Tech Lead,0,6,5,3,25-34,2,1,2,1,2,2,4,Non,21 %,0,1,5,3,Transformation Digitale,Occasionnel,0,0,20-29 km
8.044947049617722,Consulting,Assistant de Direction,1,3,2,2,18-24,3,3,1,4,3,3,3,Non,18 %,0,0,2,1,Transformation Digitale,Occasionnel,2,2,5-9 km
7.358830898342354,Commercial,Représentant Commercial,1,0,0,0,18-24,2,3,1,4,3,4,3,Oui,12 %,1,0,2,2,Transformation Digitale,Frequent,0,0,0-4 km
9.886290527707606,Ressources Humaines,Senior Manager,3,27,5,2,45-59,4,3,5,3,3,3,3,Non,11 %,0,1,2,4,Infra & Cloud,Occasionnel,1,0,20-29 km
8.029432840581244,Consulting,Consultant,0,11,10,8,35-44,3,2,2,3,4,3,3,Non,15 %,0,1,3,2,Transformation Digitale,Occasionnel,0,7,0-4 km
9.253016646256619,Consulting,Tech Lead,1,18,18,15,35-44,1,2,3,3,4,3,3,Non,13 %,0,2,2,3,Infra & Cloud,Occasionnel,14,12,15-19 km
8.330622620332868,Consulting,Manager,1,15,14,11,35-44,3,3,2,3,4,3,3,Non,12 %,0,1,5,4,Infra & Cloud,Aucun,2,9,5-9 km
8.660254034256889,Consulting,Tech Lead,3,9,4,3,35-44,3,3,2,3,1,2,3,Non,17 %,0,3,2,3,Infra & Cloud,Occasionnel,0,2,15-19 km
8.525756422076725,Consulting,Tech Lead,0,10,9,2,35-44,1,3,2,3,4,1,3,Non,13 %,0,0,2,3,Transformation Digitale,Frequent,3,8,0-4 km
8.660600654710967,Consulting,Tech Lead,1,10,10,7,45-59,4,2,2,4,1,3,3,Non,19 %,0,2,3,2,Autre,Occasionnel,3,9,0-4 km
8.956350940490871,Consulting,Tech Lead,3,10,5,4,35-44,4,2,3,3,4,4,3,Oui,19 %,0,1,6,2,Transformation Digitale,Occasionnel,0,2,0-4 km
9.240578555036793,Commercial,Cadre Commercial,9,15,13,12,35-44,4,2,3,1,3,3,3,Non,17 %,1,0,3,3,Transformation Digitale,Occasionnel,6,0,10-14 km
8.278174290943738,Consulting,Assistant de Direction,1,8,8,4,35-44,2,3,1,2,1,1,3,Non,11 %,0,1,2,3,Transformation Digitale,Occasionnel,7,7,10-14 km
8.980423936374544,Consulting,Tech Lead,6,18,4,2,35-44,3,3,3,4,4,2,3,Oui,15 %,0,0,2,3,Infra & Cloud,Occasionnel,3,3,15-19 km
8.65591111072806,Ressources Humaines,Ressources Humaines,4,14,10,7,35-44,1,3,2,4,3,3,3,Oui,11 %,0,0,3,5,Ressources Humaines,Frequent,0,2,0-4 km
9.629248055780836,Consulting,Senior Manager,2,23,2,2,45-59,3,2,4,4,2,3,4,Non,25 %,0,1,3,5,Transformation Digitale,Frequent,2,2,0-4 km
8.601718146485926,Commercial,Cadre Commercial,6,7,2,2,35-44,1,1,2,4,4,2,3,Oui,14 %,1,2,2,2,Transformation Digitale,Occasionnel,2,2,15-19 km
8.232440158470336,Consulting,Assistant de Direction,1,6,6,3,18-24,1,3,1,4,3,3,3,Oui,13 %,0,0,2,1,Entrepreunariat,Frequent,1,3,0-4 km
8.165647925297504,Consulting,Assistant de Direction,7,5,3,2,25-34,2,4,1,3,1,3,3,Non,17 %,0,0,0,3,Transformation Digitale,Occasionnel,0,2,5-9 km
7.855932199718614,Consulting,Assistant de Direction,2,6,4,2,25-34,4,3,1,4,3,2,3,Non,13 %,0,0,0,3,Transformation Digitale,Frequent,1,2,0-4 km
7.681099001536359,Consulting,Consultant,3,10,4,2,35-44,1,3,1,1,2,1,3,Oui,14 %,1,0,3,3,Infra & Cloud,Occasionnel,0,3,5-9 km
8.677609912822142,Commercial,Cadre Commercial,9,8,5,2,25-34,3,2,2,3,3,3,3,Non,11 %,0,0,2,3,Transformation Digitale,Occasionnel,1,4,10-14 km
8.988321188323683,Consulting,Manager,4,9,3,2,35-44,2,3,3,1,3,3,3,Non,12 %,0,2,6,4,Infra & Cloud,Occasionnel,0,2,5-9 km
8.557759153162898,Consulting,Tech Lead,1,7,7,7,25-34,4,4,2,3,3,3,3,Non,17 %,0,2,6,1,Infra & Cloud,Frequent,0,7,0-4 km
8.574707097616844,Consulting,Tech Lead,4,7,5,4,35-44,4,3,2,2,3,3,4,Non,21 %,0,0,3,3,Transformation Digitale,Occasionnel,1,0,10-14 km
9.705889908189658,Consulting,Directeur Technique,3,27,4,2,45-59,1,3,4,2,2,3,3,Non,16 %,0,2,2,4,Autre,Occasionnel,1,2,20-29 km
9.493261127326253,Consulting,Directeur Technique,5,19,14,11,45-59,4,2,3,1,3,3,3,Non,15 %,0,3,3,5,Infra & Cloud,Occasionnel,1,11,15-19 km
7.931644021454311,Commercial,Représentant Commercial,1,2,2,2,18-24,3,3,1,3,1,3,3,Non,19 %,0,0,3,3,Transformation Digitale,Occasionnel,2,2,0-4 km
8.600430789986293,Consulting,Assistant de Direction,1,11,11,8,25-34,4,3,2,2,3,3,3,Non,12 %,0,1,2,3,Infra & Cloud,Occasionnel,7,9,0-4 km
7.607878073278507,Consulting,Consultant,2,15,4,3,35-44,1,3,1,2,3,3,3,Non,11 %,0,0,4,3,Infra & Cloud,Occasionnel,1,3,5-9 km
9.54445268330577,Consulting,Manager,2,30,15,11,45-59,3,2,4,3,2,3,3,Oui,19 %,0,1,3,1,Infra & Cloud,Occasionnel,2,12,5-9 km
8.383661798791715,Consulting,Tech Lead,0,4,3,2,35-44,4,2,2,3,3,3,3,Non,15 %,0,0,6,4,Transformation Digitale,Aucun,1,2,0-4 km
8.830981510952498,Consulting,Manager,6,13,5,4,35-44,4,4,2,1,1,3,4,Non,20 %,0,1,3,2,Infra & Cloud,Occasionnel,0,4,0-4 km
9.765776006660642,Consulting,Senior Manager,3,36,10,8,45-59,2,3,4,3,3,3,4,Non,25 %,0,1,6,5,Transformation Digitale,Occasionnel,4,7,20-29 km
9.775881427930981,Consulting,Directeur Technique,1,14,14,10,35-44,3,2,4,3,1,3,4,Non,24 %,0,1,3,2,Infra & Cloud,Occasionnel,6,11,15-19 km
8.42989086301344,Commercial,Cadre Commercial,3,13,11,9,35-44,4,3,2,4,1,4,4,Oui,24 %,1,0,2,4,Autre,Frequent,6,7,10-14 km
8.462948176563842,Consulting,Assistant de Direction,7,19,13,11,35-44,4,3,2,4,4,4,3,Non,15 %,0,2,4,3,Infra & Cloud,Frequent,2,9,0-4 km
8.339978571990427,Commercial,Cadre Commercial,1,10,10,0,25-34,1,2,2,2,2,2,3,Oui,13 %,0,1,3,3,Transformation Digitale,Occasionnel,0,9,5-9 km
8.613593685702552,Commercial,Cadre Commercial,1,6,6,2,25-34,4,3,2,4,3,3,3,Non,14 %,0,2,5,4,Transformation Digitale,Occasionnel,0,4,0-4 km
8.607216694063826,Consulting,Assistant de Direction,0,10,9,5,25-34,4,3,2,2,3,2,3,Non,13 %,0,2,4,3,Transformation Digitale,Occasionnel,1,6,0-4 km
8.608312784783722,Commercial,Cadre Commercial,1,10,10,0,25-34,1,3,2,4,1,3,3,Non,11 %,0,2,2,4,Infra & Cloud,Occasionnel,0,2,5-9 km
7.858640655620791,Consulting,Consultant,4,17,2,2,45-59,4,3,1,1,2,2,3,Oui,16 %,0,1,2,3,Transformation Digitale,Occasionnel,2,2,15-19 km
7.80016307039296,Consulting,Consultant,1,4,4,3,35-44,4,2,1,2,2,3,4,Non,22 %,0,0,3,3,Transformation Digitale,Frequent,3,3,0-4 km
9.678655075789957,Commercial,Senior Manager,6,29,3,2,45-59,2,4,4,2,3,3,3,Non,14 %,0,3,2,4,Infra & Cloud,Occasionnel,1,2,0-4 km
9.640823243059636,Consulting,Senior Manager,4,23,8,7,45-59,3,3,4,3,1,3,3,Non,14 %,0,0,2,3,Infra & Cloud,Occasionnel,0,0,0-4 km
8.865452825753623,Commercial,Cadre Commercial,3,21,2,0,35-44,4,3,3,3,4,3,3,Oui,16 %,0,0,2,2,Infra & Cloud,Occasionnel,0,2,20-29 km
7.911690520708339,Commercial,Représentant Commercial,1,2,2,2,18-24,4,3,1,1,1,3,3,Non,11 %,0,0,3,1,Infra & Cloud,Occasionnel,0,2,5-9 km
8.58839695042257,Commercial,Cadre Commercial,1,7,6,5,25-34,3,3,2,4,3,3,4,Oui,25 %,0,1,2,3,Infra & Cloud,Aucun,1,2,15-19 km
8.584477938221834,Consulting,Manager,6,10,3,2,35-44,1,3,2,3,2,2,3,Non,14 %,0,2,2,4,Infra & Cloud,Occasionnel,0,2,20-29 km
8.069655306886165,Ressources Humaines,Ressources Humaines,4,8,2,2,35-44,3,3,1,4,1,3,3,Oui,18 %,0,3,2,3,Infra & Cloud,Occasionnel,2,2,0-4 km
8.29154650988391,Consulting,Consultant,1,5,5,4,18-24,4,2,1,3,1,3,3,Oui,11 %,1,0,2,1,Transformation Digitale,Occasionnel,1,2,5-9 km
8.103796712981794,Consulting,Consultant,7,7,0,0,35-44,4,3,1,3,4,2,3,Non,19 %,0,1,5,2,Transformation Digitale,Occasionnel,0,0,0-4 km
8.854522203757432,Consulting,Manager,3,11,4,3,45-59,2,4,3,4,3,3,3,Non,15 %,0,0,2,4,Transformation Digitale,Occasionnel,1,2,20-29 km
7.884576510596324,Commercial,Représentant Commercial,2,19,9,7,45-59,4,3,1,3,3,3,3,Oui,11 %,1,2,3,2,Transformation Digitale,Frequent,7,7,5-9 km
7.2399325913204695,Consulting,Consultant,1,1,1,0,25-34,4,3,1,2,1,3,3,Non,12 %,1,0,2,4,Infra & Cloud,Occasionnel,0,0,0-4 km
7.852050207265889,Consulting,Consultant,1,7,7,7,25-34,4,3,1,4,3,3,4,Non,20 %,0,0,5,3,Transformation Digitale,Aucun,5,7,5-9 km
8.17131687471973,Consulting,Assistant de Direction,5,8,4,2,45-59,1,2,1,2,4,3,3,Non,12 %,0,1,1,3,Entrepreunariat,Occasionnel,1,2,20-29 km
8.290794347381356,Consulting,Consultant,1,15,15,10,25-34,2,2,2,4,3,4,3,Non,14 %,0,1,3,2,Transformation Digitale,Occasionnel,4,13,5-9 km
9.295049099903137,Consulting,Manager,3,19,1,0,,3,1,3,4,3,4,4,Non,20 %,0,1,2,4,Transformation Digitale,Occasionnel,0,0,0-4 km
7.615298339825815,Consulting,Consultant,1,14,14,11,25-34,2,4,1,2,4,3,3,Non,18 %,0,3,6,3,Transformation Digitale,Occasionnel,2,13,20-29 km
9.161780181360806,Commercial,Cadre Commercial,1,6,6,3,35-44,3,1,2,4,3,2,3,Non,14 %,0,2,2,4,Transformation Digitale,Frequent,1,3,0-4 km
7.982757702011113,Consulting,Assistant de Direction,1,10,10,9,25-34,2,2,1,4,2,3,3,Non,12 %,0,0,3,3,Infra & Cloud,Occasionnel,8,7,15-19 km
7.730174795246222,Commercial,Représentant Commercial,1,3,3,2,18-24,3,3,1,4,2,3,4,Oui,21 %,1,1,2,3,Infra & Cloud,Occasionnel,0,2,5-9 km
8.972083182851925,Consulting,Manager,1,9,8,7,35-44,3,4,3,4,2,3,3,Oui,19 %,0,1,2,3,Infra & Cloud,Occasionnel,6,7,0-4 km
8.503297086224126,Consulting,Assistant de Direction,0,6,5,4,35-44,1,2,1,4,3,4,3,Oui,14 %,0,0,2,4,Transformation Digitale,Frequent,1,4,0-4 km
8.9680140012452,Commercial,Cadre Commercial,1,10,10,9,35-44,4,3,2,4,1,3,3,Oui,17 %,0,1,3,3,Transformation Digitale,Occasionnel,8,8,0-4 km
8.389814262086407,Consulting,Assistant de Direction,1,5,5,3,18-24,3,4,1,3,4,3,3,Non,16 %,0,1,1,3,Transformation Digitale,Occasionnel,0,4,5-9 km
9.131513591430211,Commercial,Cadre Commercial,1,10,10,8,35-44,4,3,3,3,2,3,3,Non,12 %,0,0,3,3,Marketing,Occasionnel,8,7,5-9 km
7.99799931797973,Consulting,Consultant,9,9,5,3,25-34,4,3,1,3,3,3,3,Non,17 %,0,1,2,4,Transformation Digitale,Occasionnel,1,2,5-9 km
8.412499120301572,Commercial,Représentant Commercial,3,17,13,7,35-44,3,3,2,4,3,2,3,Non,15 %,0,0,2,4,Infra & Cloud,Occasionnel,6,7,0-4 km
9.282568005973063,Consulting,Manager,3,25,23,15,45-59,3,2,3,3,4,2,4,Non,23 %,0,1,3,1,Infra & Cloud,Aucun,14,4,0-4 km
7.349873704738337,Ressources Humaines,Ressources Humaines,1,1,1,0,18-24,4,1,1,3,3,3,3,Non,11 %,1,1,2,1,Ressources Humaines,Occasionnel,0,0,20-29 km
9.467846701917901,Commercial,Cadre Commercial,7,25,23,5,45-59,3,1,4,3,3,1,3,Non,11 %,1,0,3,3,Infra & Cloud,Frequent,14,10,5-9 km
7.743269700829004,Consulting,Consultant,1,3,3,2,25-34,4,1,1,3,3,4,3,Non,15 %,0,3,3,4,Transformation Digitale,Occasionnel,0,2,15-19 km
9.723463354790857,Consulting,Directeur Technique,1,21,21,6,45-59,4,2,4,2,3,3,3,Non,11 %,0,0,2,2,Entrepreunariat,Occasionnel,8,6,20-29 km
8.141481041457421,Consulting,Assistant de Direction,6,10,5,2,25-34,1,3,1,3,1,2,3,Non,13 %,0,1,3,3,Infra & Cloud,Frequent,1,3,10-14 km
8.154212694914229,Consulting,Consultant,1,6,5,2,25-34,2,3,1,3,4,4,3,Non,14 %,0,1,2,4,Infra & Cloud,Occasionnel,0,3,0-4 km
8.768885326134862,Ressources Humaines,Ressources Humaines,6,10,3,2,35-44,3,1,2,2,2,3,3,Non,19 %,0,1,4,3,Ressources Humaines,Aucun,1,2,0-4 km
8.78216942633238,Consulting,Tech Lead,2,18,1,0,35-44,2,3,2,1,2,3,3,Oui,16 %,0,1,3,2,Infra & Cloud,Occasionnel,0,0,5-9 km
8.270781013162674,Consulting,Consultant,1,6,6,2,18-24,2,3,1,1,2,4,3,Non,13 %,0,3,2,1,Transformation Digitale,Occasionnel,1,2,20-29 km
8.623892810075294,Consulting,Manager,6,19,10,7,45-59,3,3,2,2,4,3,3,Non,14 %,0,0,3,4,Infra & Cloud,Occasionnel,0,9,10-14 km
8.83695515733143,Consulting,Tech Lead,2,17,7,7,35-44,4,3,2,3,2,3,3,Non,16 %,0,1,3,4,Infra & Cloud,Occasionnel,0,7,20-29 km
7.959625305098115,Consulting,Assistant de Direction,1,10,10,0,25-34,2,3,1,4,2,2,3,Non,12 %,0,1,2,1,Infra & Cloud,Occasionnel,0,8,15-19 km
8.512984346642183,Commercial,Cadre Commercial,7,4,1,0,45-59,3,3,2,2,4,1,3,Non,11 %,0,1,3,4,Marketing,Aucun,0,0,0-4 km
9.246575864558277,Commercial,Cadre Commercial,4,13,10,6,45-59,3,3,3,4,2,2,3,Oui,12 %,0,1,5,3,Infra & Cloud,Occasionnel,0,3,0-4 km
8.721765357145012,Commercial,Cadre Commercial,5,16,2,2,35-44,2,2,2,1,2,3,3,Oui,13 %,1,3,3,5,Marketing,Occasionnel,2,2,10-14 km
8.815221555922163,Commercial,Cadre Commercial,6,10,0,0,25-34,1,1,2,2,2,3,3,Non,15 %,1,0,2,2,Infra & Cloud,Occasionnel,0,0,0-4 km
8.100464891029363,Consulting,Consultant,1,3,3,2,18-24,3,3,1,2,3,1,3,Non,13 %,0,0,3,1,Transformation Digitale,Occasionnel,1,2,0-4 km
8.56388591940822,Consulting,Tech Lead,2,9,5,4,25-34,4,3,2,4,4,2,4,Non,20 %,0,0,3,1,Entrepreunariat,Frequent,1,4,20-29 km
8.77539495854551,Consulting,Consultant,1,9,9,8,35-44,4,3,2,4,4,3,3,Oui,15 %,0,1,2,3,Infra & Cloud,Aucun,5,8,0-4 km
9.170663554823284,Commercial,Cadre Commercial,3,10,4,3,25-34,4,1,3,3,3,1,3,Non,13 %,0,1,2,3,Infra & Cloud,Occasionnel,0,2,15-19 km
9.89515291574607,Commercial,Senior Manager,1,21,21,8,35-44,2,3,5,2,2,2,3,Non,14 %,0,0,3,4,Transformation Digitale,Occasionnel,12,8,5-9 km
9.18574025510795,Ressources Humaines,Ressources Humaines,4,9,5,0,45-59,3,1,3,3,3,4,4,Non,21 %,0,2,2,3,Infra & Cloud,Occasionnel,0,3,0-4 km
8.51097389160232,Consulting,Assistant de Direction,0,10,9,7,25-34,4,2,1,1,4,3,3,Non,16 %,0,0,2,4,Entrepreunariat,Frequent,0,7,0-4 km
7.671360923190644,Ressources Humaines,Ressources Humaines,0,3,2,2,18-24,1,3,1,4,4,3,3,Non,14 %,0,1,2,3,Transformation Digitale,Frequent,2,1,10-14 km
7.687538766201629,Ressources Humaines,Ressources Humaines,6,6,4,2,25-34,3,2,1,4,3,2,3,Non,11 %,1,1,0,3,Ressources Humaines,Frequent,1,2,5-9 km
9.029657471850737,Commercial,Cadre Commercial,1,6,5,2,25-34,1,3,2,3,3,3,3,Non,19 %,0,1,3,3,Entrepreunariat,Occasionnel,0,2,5-9 km
8.144969417087875,Consulting,Assistant de Direction,1,6,6,2,25-34,3,3,1,4,3,2,3,Non,11 %,0,0,5,3,Transformation Digitale,Occasionnel,1,4,5-9 km
7.923348211930154,Commercial,Représentant Commercial,1,2,2,2,25-34,2,1,1,2,3,3,3,Non,13 %,1,0,3,3,Marketing,Occasionnel,2,2,5-9 km
8.747510946478448,Consulting,Manager,8,10,3,2,25-34,4,4,2,3,4,4,3,Oui,12 %,0,0,5,3,Infra & Cloud,Frequent,0,2,0-4 km
8.87360810154911,Commercial,Cadre Commercial,2,12,7,7,25-34,3,2,3,1,1,3,3,Non,11 %,0,1,2,2,Marketing,Occasionnel,1,7,15-19 km
7.983781068977451,Consulting,Assistant de Direction,0,6,5,0,25-34,4,4,1,4,1,3,3,Oui,14 %,0,3,3,4,Transformation Digitale,Occasionnel,1,2,0-4 km
8.546363568716018,Commercial,Cadre Commercial,8,13,11,7,25-34,4,3,2,2,4,2,3,Non,15 %,0,0,2,3,Marketing,Aucun,1,7,0-4 km
8.413608875159667,Commercial,Cadre Commercial,3,8,5,1,45-59,4,3,2,4,3,4,3,Non,12 %,0,0,1,4,Marketing,Occasionnel,0,4,10-14 km
9.05543941075822,Commercial,Cadre Commercial,2,11,0,0,25-34,1,3,3,1,3,2,4,Oui,20 %,1,0,2,3,Infra & Cloud,Occasionnel,0,0,15-19 km
7.81156848934518,Consulting,Consultant,4,9,6,1,35-44,3,2,1,2,2,2,3,Non,14 %,0,1,4,2,Transformation Digitale,Frequent,0,5,0-4 km
9.00724451596575,Commercial,Cadre Commercial,2,10,1,0,25-34,1,3,3,3,1,3,3,Non,13 %,1,3,2,4,Marketing,Occasionnel,0,0,15-19 km
7.6544432264701125,Consulting,Assistant de Direction,1,1,1,0,25-34,4,2,1,1,3,3,3,Non,13 %,0,1,2,3,Entrepreunariat,Occasionnel,0,0,0-4 km
8.574518258035507,Consulting,Manager,3,10,7,0,25-34,3,4,2,3,3,3,3,Non,16 %,0,1,3,3,Infra & Cloud,Occasionnel,1,7,15-19 km
7.908019444632471,Consulting,Assistant de Direction,2,12,7,7,25-34,2,3,1,2,2,3,3,Non,14 %,0,0,3,4,Entrepreunariat,Aucun,0,7,5-9 km
8.667680024690174,Consulting,Manager,3,15,1,0,35-44,2,1,2,4,3,3,3,Oui,16 %,0,1,2,3,Transformation Digitale,Occasionnel,1,0,15-19 km
7.798933310041217,Consulting,Assistant de Direction,9,6,1,0,35-44,3,2,1,3,4,3,3,Oui,16 %,1,1,4,3,Entrepreunariat,Frequent,0,0,15-19 km
7.925518979786926,Consulting,Consultant,8,7,5,3,35-44,2,3,1,2,2,2,4,Non,22 %,0,3,6,3,Transformation Digitale,Occasionnel,0,4,10-14 km
9.854244785957677,Consulting,Directeur Technique,8,34,1,0,45-59,3,2,5,1,2,3,3,Non,12 %,0,3,2,3,Transformation Digitale,Occasionnel,0,0,0-4 km
8.024862150286411,Consulting,Assistant de Direction,5,11,9,8,25-34,4,3,2,2,4,2,3,Non,15 %,0,2,2,3,Entrepreunariat,Aucun,1,7,0-4 km
